Wavelength_nm,n,k
662.88,1.81568,1.68E-3
663.7,1.81549,1.67E-3
664.51,1.81529,1.66E-3
665.33,1.8151,1.65E-3
666.14,1.81491,1.64E-3
666.96,1.81472,1.63E-3
667.77,1.81453,1.62E-3
668.59,1.81434,1.62E-3
669.4,1.81415,1.61E-3
670.22,1.81396,1.6E-3
671.03,1.81378,1.59E-3
671.85,1.81359,1.58E-3
672.66,1.81341,1.57E-3
673.48,1.81322,1.57E-3
674.29,1.81304,1.56E-3
675.11,1.81285,1.55E-3
675.92,1.81267,1.54E-3
676.74,1.81249,1.54E-3
677.55,1.81231,1.53E-3
678.37,1.81213,1.52E-3
679.18,1.81195,1.51E-3
679.99,1.81177,1.51E-3
680.81,1.81159,1.5E-3
681.62,1.81141,1.49E-3
682.44,1.81124,1.48E-3
683.25,1.81106,1.48E-3
684.07,1.81089,1.47E-3
684.88,1.81071,1.46E-3
685.7,1.81054,1.45E-3
686.51,1.81036,1.45E-3
687.32,1.81019,1.44E-3
688.14,1.81002,1.43E-3
688.95,1.80985,1.43E-3
689.77,1.80968,1.42E-3
690.58,1.80951,1.41E-3
691.39,1.80934,1.41E-3
692.21,1.80917,1.4E-3
693.02,1.809,1.39E-3
693.83,1.80883,1.39E-3
694.65,1.80866,1.38E-3
695.46,1.8085,1.37E-3
696.27,1.80833,1.37E-3
697.09,1.80817,1.36E-3
697.9,1.808,1.35E-3
698.72,1.80784,1.35E-3
699.53,1.80767,1.34E-3
700.34,1.80751,1.33E-3
701.15,1.80735,1.33E-3
701.97,1.80719,1.32E-3
702.78,1.80703,1.32E-3
703.59,1.80687,1.31E-3
704.41,1.80671,1.3E-3
705.22,1.80655,1.3E-3
706.03,1.80639,1.29E-3
706.85,1.80623,1.29E-3
707.66,1.80607,1.28E-3
708.47,1.80592,1.27E-3
709.28,1.80576,1.27E-3
710.1,1.80561,1.26E-3
710.91,1.80545,1.26E-3
711.72,1.8053,1.25E-3
712.53,1.80514,1.24E-3
713.35,1.80499,1.24E-3
714.16,1.80484,1.23E-3
714.97,1.80468,1.23E-3
715.78,1.80453,1.22E-3
716.6,1.80438,1.22E-3
